Store,Date,Time,Term,Trans,SNAP_ID,Total Spent with SNAP,Total Spent on Fruit & Vegatables,Total Spent on Other Items,Value of Coupons Redeemed,Count of Coupons Redeemed,CASH,CHECKS,EBT,EBT-OTHER,WIC,CREDIT CARDS,DEBIT CARDS,OTHER TENDERS
4,20191114,122352,2,114,9146,22.18,10.8,11.38,10,1,0,0,22.18,0,0,0,0,0
4,20191114,131125,5,87,0,0,11.69,14.01,10,1,0,0,0,0,0,25.7,0,0
4,20191114,142717,5,136,8085,13.38,17.14,-3.76,10,1,0,0,13.38,0,0,0,0,0
6,20191114,123502,3,157,9641,163.3,11.88,155.19,10,1,0,0,163.3,0,3.77,0,0,0
6,20191114,153245,4,42,1607,28.58,14.78,13.8,5,1,0,0,28.58,0,0,0,0,0
6,20191114,163810,1,141,3877,40.56,11.26,29.3,10,1,0,0,40.56,0,0,0,0,0
9,20191114,214848,2,199,0,0,5.55,1.95,5,1,-50,0,0,0,0,0,57.5,0
1,20191115,161349,2,6,2606,58.4,33.17,83.22,5,1,57.99,0,58.4,0,0,0,0,0
1,20191115,162805,30,127,7048,78.67,17.1,61.57,10,1,0,0,78.67,0,0,0,0,0
2,20191115,100651,71,23,8464,1.27,12.09,-10.82,10,1,0,0,1.27,0,0,0,0,0
4,20191115,151251,5,68,4573,16.57,15.15,27.18,10,1,15.76,0,16.57,0,0,10,0,0
6,20191115,95606,2,68,9191,26.25,12.87,15.42,10,1,2.04,0,26.25,0,0,0,0,0
6,20191115,113124,1,52,3877,17.53,11.96,5.57,10,1,0,0,17.53,0,0,0,0,0
6,20191115,131403,2,210,0,0,5,6.94,5,1,11.94,0,0,0,0,0,0,0
6,20191115,173407,2,330,0,0,14.13,-6.52,10,1,0,0,0,0,3.24,0,4.37,0
9,20191115,100610,6,82,7791,9,18.01,-9.01,10,1,0,0,9,0,0,0,0,0
10,20191115,143908,8,83,7217,9.15,7.81,1.34,5,1,0,0,9.15,0,0,0,0,0
10,20191115,151402,8,123,8640,111.27,12.26,99.01,10,1,0,0,111.27,0,0,0,0,0
1,20191116,143328,2,22,1570,73.97,20.93,53.04,5,1,0,0,73.97,0,0,0,0,0
1,20191116,154722,4,236,4691,21.29,10.13,19.38,10,1,0,0,21.29,0,0,0,0,8.22
1,20191116,164501,2,78,0,0,5.13,8.51,5,1,0,0,0,0,0,3.64,0,10
1,20191116,165346,2,83,4490,62.12,23.74,45.34,10,1,0,0,62.12,0,0,0,6.96,0
2,20191116,151239,7,18,4939,100.49,16.83,83.66,10,1,0,0,100.49,0,0,0,0,0
4,20191116,145311,2,146,9521,8.73,19.65,-10.92,10,1,0,0,8.73,0,0,0,0,0
4,20191116,151248,4,247,54,33.86,13.21,20.96,10,1,0,0,33.86,0,0,0,0.31,0
4,20191116,154127,2,173,0,0,33.26,42.13,10,1,0,0,0,0,0,0,75.39,0
6,20191116,164647,6,294,349,60,22.2,38.9,10,1,-20,0,60,0,0,0,21.1,0
6,20191116,192139,4,330,2974,43.52,9.25,45.24,5,1,10.97,0,43.52,0,0,0,0,0
9,20191116,120931,5,78,0,0,23.57,10.72,10,1,0,0,0,0,0,34.29,0,0
10,20191116,142152,4,161,0,0,19.74,-8.64,10,1,0,0,0,0,0,0,11.1,0
1,20191117,94743,2,12,0,0,9.38,29.11,5,1,0,0,0,0,0,38.49,0,0
1,20191117,153009,2,201,3038,2.36,12.36,-10,10,1,0,0,2.36,0,0,0,0,0
1,20191118,101033,3,86,1707,16,11.57,43.6,10,1,-50,0,16,0,0,0,89.17,0
1,20191118,153336,4,123,0,0,17.96,-5.23,10,1,12.73,0,0,0,0,0,0,0
1,20191118,153550,4,125,5845,4.13,6.84,-2.71,5,1,0,0,4.13,0,0,0,0,0
1,20191118,161503,4,157,5838,28.04,12.97,15.07,10,1,0,0,28.04,0,0,0,0,0
1,20191118,170010,2,372,0,0,16.41,38.96,10,1,-50,0,0,0,0,0,105.37,0
1,20191118,182636,2,432,9673,125.66,19.91,112.71,10,1,0,0,125.66,0,0,6.96,0,0
1,20191119,170903,4,111,2600,12.45,10,2.45,10,1,0,0,12.45,0,0,0,0,0
1,20191119,185116,3,431,4691,11.78,12.65,-0.87,10,1,0,0,11.78,0,0,0,0,0
1,20191120,114811,3,170,860,25.77,20.05,5.72,5,1,0,0,25.77,0,0,0,0,0
1,20191120,153555,1,107,0,0,13.86,7.87,5,1,1.73,0,0,0,0,0,0,20
1,20191120,170510,4,320,4449,10.27,5.99,4.28,5,1,0,0,10.27,0,0,0,0,0
1,20191121,71517,1,6,0,0,14.09,24.34,10,1,38.43,0,0,0,0,0,0,0
1,20191121,142528,4,207,0,0,6.29,6.15,5,1,12.44,0,0,0,0,0,0,0
1,20191121,153038,3,238,2666,32.57,14.62,17.95,10,1,0,0,32.57,0,0,0,0,0
1,20191121,191509,3,412,5460,9.2,7.23,2.98,5,1,1.01,0,9.2,0,0,0,0,0
1,20191121,204635,3,470,4691,15.11,11.97,3.75,10,1,0.61,0,15.11,0,0,0,0,0
1,20191122,190637,3,433,5284,0.07,12.03,-11.96,10,1,0,0,0.07,0,0,0,0,0
1,20191123,133644,2,175,860,29.98,21.05,8.93,10,1,0,0,29.98,0,0,0,0,0
2,20191119,145503,6,67,1491,12.15,13.57,-1.42,10,1,0,0,12.15,0,0,0,0,0
2,20191120,113054,2,129,3600,23.03,10.67,19.31,5,1,0,0,23.03,0,0,0,6.95,0
2,20191120,120846,4,65,4098,41.98,21.81,26.78,10,1,0,0,41.98,0,6.61,0,0,0
2,20191120,160904,3,4,8632,100.59,20.86,81.61,10,1,1.88,0,100.59,0,0,0,0,0
2,20191121,120758,4,56,7355,31.34,15.28,16.06,10,1,0,0,31.34,0,0,0,0,0
4,20191117,123527,4,167,0,0,10.34,3.64,5,1,5,0,0,0,0,0,8.98,0
4,20191117,150642,3,88,1317,54.64,6.83,47.81,5,1,0,0,54.64,0,0,0,0,0
4,20191118,160636,5,222,0,0,16.14,-14.84,10,1,1.3,0,0,0,0,0,0,0
4,20191118,160721,4,44,0,0,10.09,-5.09,10,1,5,0,0,0,0,0,0,0
4,20191118,193206,2,324,2362,2.87,7.91,-5.04,5,1,0,0,2.87,0,0,0,0,0
4,20191119,125439,3,153,2840,75,24.65,52.53,5,1,-10,0,75,0,0,0,12.18,0
4,20191119,184951,4,231,8085,13.39,13.85,-0.46,10,1,0,0,13.39,0,0,0,0,0
4,20191119,195143,3,374,1532,5.89,12.13,-6.24,10,1,0,0,5.89,0,0,0,0,0
4,20191120,143028,3,198,7761,65.36,27.81,43.87,10,1,-9.68,16,65.36,0,0,0,0,0
4,20191120,161035,3,221,7791,25,13.02,11.98,5,1,0,0,25,0,0,0,0,0
4,20191120,190750,4,323,1007,61.16,10.66,50.5,5,1,0,0,61.16,0,0,0,0,0
4,20191121,134948,4,162,8085,20,29.81,10.81,10,1,0,0,20,0,0,0,20.62,0
4,20191121,141701,5,12,7834,4.65,14.2,-9.55,10,1,0,0,4.65,0,0,0,0,0
4,20191121,165200,5,138,3599,43.9,10.46,36.31,10,1,-20,0,43.9,0,0,0,22.87,0
4,20191121,182007,4,297,7203,65.11,12.95,54.77,10,1,0,0,65.11,0,0,0,0,2.61
4,20191121,202142,3,396,1532,21.27,6.33,14.94,5,1,0,0,21.27,0,0,0,0,0
4,20191121,204746,2,281,0,0,12.9,-5.04,5,1,7.86,0,0,0,0,0,0,0
4,20191122,101357,71,25,6435,12.38,6.67,5.71,5,1,0,0,12.38,0,0,0,0,0
4,20191122,113720,2,64,3229,9.27,17.47,-1.82,10,1,0,0,9.27,0,0,0,6.38,0
4,20191122,120850,4,134,1794,79.76,40.06,46.65,10,1,0,0,79.76,0,0,6.95,0,0
4,20191122,141534,6,96,2984,17.95,10.84,7.11,10,1,0,0,17.95,0,0,0,0,0
4,20191122,143955,6,120,0,0,9.9,-0.66,5,1,0,0,0,0,0,9.24,0,0
4,20191122,174025,2,288,1317,30,10.48,28.49,5,1,8.97,0,30,0,0,0,0,0
4,20191122,211030,2,398,6802,141.37,27.38,115.33,10,1,0,0,141.37,0,0,0,1.34,0
4,20191123,80323,5,30,9354,28.31,10.35,29.45,10,1,0,11.49,28.31,0,0,0,0,0
4,20191123,170144,4,217,0,0,34.68,-1.01,10,1,0,0,0,0,0,0,33.67,0
4,20191123,173002,3,195,0,0,19.9,28.96,10,1,-20,0,0,0,0,0,68.86,0
4,20191123,175343,3,217,4163,121.12,18.2,107.2,5,1,0,0,121.12,0,0,4.28,0,0
4,20191123,194519,3,288,0,0,11.77,-9.34,10,1,2.43,0,0,0,0,0,0,0
6,20191117,113319,5,135,1947,86.35,10.18,76.17,10,1,0,0,86.35,0,0,0,0,0
6,20191117,131223,1,111,0,0,14.85,-14.29,10,1,0.56,0,0,0,0,0,0,0
6,20191118,130249,5,131,2376,93.64,16.05,82.58,10,1,0,0,93.64,-9,0,0,13.99,0
6,20191119,104048,5,45,0,0,15.65,14.17,10,1,0,0,0,0,0,29.82,0,0
6,20191119,110050,3,101,0,0,15.52,-15,15,2,0.52,0,0,0,0,0,0,0
6,20191119,141324,1,161,1607,16.68,30.41,-13.73,20,2,0,0,16.68,0,0,0,0,0
6,20191119,150957,2,7,0,0,8.38,28.17,5,1,36.55,0,0,0,0,0,0,0
6,20191119,164231,4,79,2985,41.44,16.12,25.32,10,1,0,0,41.44,0,0,0,0,0
6,20191120,133151,3,144,5953,6.35,20.66,-3.71,15,2,0,0,6.35,0,0,0,10.6,0
6,20191120,155856,74,67,1905,36.27,6.23,30.04,5,1,0,0,36.27,0,0,0,0,0
6,20191120,193417,2,223,0,0,5.98,-5,5,1,0.98,0,0,0,0,0,0,0
6,20191120,193801,2,224,5237,100,14.97,207.41,10,1,0,0,100,0,0,122.38,0,0
6,20191121,101753,5,80,0,0,12.97,23.42,10,1,0,0,0,0,0,36.39,0,0
6,20191121,115028,1,50,941,157.67,10.45,147.22,5,1,0,0,157.67,0,0,0,0,0
6,20191121,170930,4,108,5562,124,16.88,115.98,10,1,8.86,0,124,0,0,0,0,0
6,20191122,152906,2,302,0,0,7.78,51.12,5,1,0,0,0,0,0,58.9,0,0
6,20191123,105918,3,6,0,0,7.41,30.81,5,1,0,0,0,0,0,38.22,0,0
6,20191123,131230,5,145,0,0,13.8,-4.49,10,1,0,0,0,0,0,0,9.31,0
6,20191123,131703,2,240,0,0,6.91,15.87,5,1,0,0,0,0,0,0,3.07,19.71
6,20191123,203103,2,436,2974,82.7,12.27,76.81,5,1,6.38,0,82.7,0,0,0,0,0
9,20191117,132320,6,82,4573,14.69,14.56,0.13,10,1,0,0,14.69,0,0,0,0,0
9,20191117,133537,1,150,7571,162.41,15.29,147.12,10,1,0,0,162.41,0,0,0,0,0
9,20191117,135454,2,33,4573,20,16.74,15.44,10,1,0,0,20,0,10.02,2.16,0,0
9,20191117,160305,4,128,1578,26.8,12.39,22.61,10,1,-20,0,26.8,0,6.56,0,21.64,0
9,20191118,140933,7,103,5080,50.84,11.23,39.61,10,1,0,0,50.84,0,0,0,0,0
9,20191118,183422,2,123,0,0,17.73,76.64,10,1,0,0,0,0,0,94.37,0,0
9,20191119,132058,6,97,0,0,14.52,-7.91,10,1,6.61,0,0,0,0,0,0,0
9,20191119,151213,73,96,7959,2.57,8.98,-6.41,5,1,0,0,2.57,0,0,0,0,0
9,20191119,152934,75,105,0,0,10.76,3.57,10,1,14.33,0,0,0,0,0,0,0
9,20191120,93424,1,27,0,0,7.47,-2.01,5,1,5.46,0,0,0,0,0,0,0
9,20191120,123121,7,142,0,0,12.46,-12.46,10,1,0,0,0,0,0,0,0,0
9,20191120,124719,6,94,229,34.12,23.34,10.78,10,1,0,0,34.12,0,0,0,0,0
9,20191120,141423,1,122,3599,71.06,11.98,62.46,10,1,0,0,71.06,0,0,0,3.38,0
9,20191120,165229,4,77,9336,4.8,11.63,-6.83,5,1,0,0,4.8,0,0,0,0,0
9,20191122,102451,9,94,7959,26.02,16.47,9.55,5,1,0,0,26.02,0,0,0,0,0
9,20191122,172320,2,118,0,0,26.69,-14.9,15,2,-10,0,0,0,0,0,21.79,0
9,20191123,151308,4,125,0,0,10.16,-10,10,1,0.16,0,0,0,0,0,0,0
9,20191123,151456,4,126,0,0,12.99,-7.95,10,1,5.04,0,0,0,0,0,0,0
9,20191123,161909,5,171,0,0,13.42,-3.67,10,1,9.75,0,0,0,0,0,0,0
9,20191123,172642,3,247,3591,69.62,32.26,52.17,15,2,0,0,69.62,0,14.81,0,0,0
9,20191123,182306,6,122,0,0,15.21,40.61,15,2,0,0,0,0,0,55.82,0,0
10,20191117,164518,3,147,9427,50.13,20.67,29.46,10,1,0,0,50.13,0,0,0,0,0
10,20191119,202812,2,164,0,0,16.22,-12.36,10,1,0,0,0,0,0,3.86,0,0
10,20191121,90722,2,18,6337,85.07,9.36,75.71,5,1,0,0,85.07,0,0,0,0,0
10,20191122,112820,8,29,0,0,18.42,-16.31,10,1,2.11,0,0,0,0,0,0,0
10,20191122,113045,7,18,3541,57.83,13.05,46.26,10,1,1.48,0,57.83,0,0,0,0,0
10,20191122,141024,6,127,0,0,26.81,42.7,10,1,69.51,0,0,0,0,0,0,0
10,20191123,201952,1,213,8640,121.85,12.67,122.83,10,1,0,0,121.85,0,0,0,13.65,0
1,20191124,131247,3,223,0,0,14.17,-8.11,5,1,0,0,0,0,0,0,6.06,0
1,20191124,135920,5,209,9748,12.68,5.2,7.48,5,1,0,0,12.68,0,0,0,0,0
1,20191124,141019,3,261,0,0,6.87,25.31,5,1,32.18,0,0,0,0,0,0,0
1,20191124,180022,3,389,6917,23.08,12.97,10.11,5,1,0,0,23.08,0,0,0,0,0
1,20191124,184631,3,411,3183,67.12,33.48,120.77,15,2,0,0,67.12,0,0,0,87.13,0
1,20191125,91654,4,4,4948,5.26,11.27,3.99,10,1,10,0,5.26,0,0,0,0,0
1,20191125,165250,2,270,5838,10.24,10.63,10.62,10,1,0,0,10.24,0,0,11.01,0,0
1,20191125,174925,5,185,4123,31.92,41.87,-9.95,30,3,0,0,31.92,0,0,0,0,0
1,20191125,183311,71,202,0,0,19.12,26.67,10,1,0,0,0,0,0,0,45.79,0
1,20191126,143944,5,87,2666,11.31,14.07,7.24,10,1,0,0,11.31,0,0,0,0,10
1,20191126,153545,3,334,5682,13.95,12.69,1.26,10,1,0,0,13.95,0,0,0,0,0
1,20191126,162939,5,136,5845,6.79,13.06,-6.27,5,1,0,0,6.79,0,0,0,0,0
1,20191126,164142,5,141,5399,25.23,16.44,22.13,10,1,13.34,0,25.23,0,0,0,0,0
1,20191126,181335,2,224,5080,72.13,19.42,54.15,10,1,0,0,72.13,0,0,1.44,0,0
1,20191126,193527,2,277,0,0,13.98,7.61,10,1,0,0,0,0,0,21.59,0,0
1,20191127,182035,2,288,4555,43.22,22.99,20.23,10,1,0,0,43.22,0,0,0,0,0
1,20191128,105529,2,92,3580,97.25,26.02,74.14,10,1,2.91,0,97.25,0,0,0,0,0
1,20191129,101318,4,16,0,0,10.63,19.91,10,1,0,0,0,0,0,30.54,0,0
1,20191129,133318,4,174,0,0,11.73,-11.11,10,1,0.62,0,0,0,0,0,0,0
1,20191129,165520,2,46,0,0,13.31,2.56,10,1,0,0,0,0,0,15.87,0,0
1,20191130,175750,3,368,5284,2.1,7.1,-5,5,1,0,0,2.1,0,0,0,0,0
1,20191130,180257,2,258,0,0,8.78,0.43,5,1,9.21,0,0,0,0,0,0,0
2,20191124,100951,2,39,1491,7.89,15.79,-7.9,10,1,0,0,7.89,0,0,0,0,0
2,20191124,160921,6,159,1517,20.5,18.99,1.51,10,1,0,0,20.5,0,0,0,0,0
2,20191125,95620,4,4,7355,18.36,11,7.36,10,1,0,0,18.36,0,0,0,0,0
2,20191125,132932,2,263,0,0,10.88,-10.88,10,1,0,0,0,0,0,0,0,0
2,20191126,120700,8,11,9064,77.15,30.46,48.29,10,1,0,0,77.15,0,0,0,1.6,0
2,20191126,133056,2,130,0,0,8.29,27.57,5,1,25.86,0,0,0,0,0,0,10
2,20191126,171405,3,191,0,0,13.19,17.13,10,1,0,0,0,0,0,30.32,0,0
2,20191126,175621,7,101,0,0,8.16,1.05,5,1,9.21,0,0,0,0,0,0,0
2,20191127,91711,3,5,726,13.05,16.64,-2.34,10,1,1.25,0,13.05,0,0,0,0,0
2,20191127,135258,5,126,0,0,11.08,12.78,10,1,0,0,0,0,0,0,0,23.86
2,20191127,183745,3,233,5189,6.32,14.35,-8.03,10,1,0,0,6.32,0,0,0,0,0
2,20191129,161607,2,222,1491,21.31,9.96,11.35,5,1,0,0,21.31,0,0,0,0,0
2,20191130,182130,3,65,0,0,30.75,17.19,10,1,0,0,0,0,0,0,0,47.94
4,20191124,134014,3,204,0,0,13.15,-7.8,10,1,0,0,0,0,0,5.35,0,0
4,20191124,161508,2,117,1532,33.75,7.23,26.52,5,1,0,0,33.75,0,0,0,0,0
4,20191125,163605,5,143,6510,158.39,40.18,124.23,10,1,6.02,0,158.39,0,0,0,0,0
4,20191125,171726,6,322,8085,13.09,17.05,-3.96,10,1,0,0,13.09,0,0,0,0,0
4,20191125,200546,2,346,4547,85.38,18.67,100.94,10,1,34.23,0,85.38,0,0,0,0,0
4,20191126,100936,4,31,2302,14,22.79,106.45,10,1,0,0,14,0,0,115.24,0,0
4,20191126,201653,3,390,6170,20,15.45,19.49,10,1,0,0,20,0,0,14.94,0,0
4,20191127,112123,2,105,3719,51.85,10.88,68.99,10,1,0,0,51.85,0,0,0,28.02,0
4,20191127,115157,1,52,0,0,10.36,-10.36,10,1,0,0,0,0,0,0,0,0
4,20191127,123033,2,148,0,0,22.96,42.5,10,1,0,0,0,0,0,0,65.46,0
4,20191127,134244,5,190,0,0,13.73,62.22,5,1,0,75.95,0,0,0,0,0,0
4,20191127,140645,4,131,0,0,25.41,15.66,5,1,0,0,0,0,0,0,41.07,0
4,20191127,164642,4,231,0,0,19.51,-4.73,15,2,0,0,0,0,0,12.49,0,2.29
4,20191127,164823,7,108,0,0,24.07,24.93,10,1,0,0,0,0,0,49,0,0
4,20191127,171049,6,202,3955,49.43,9.32,40.11,5,1,0,0,49.43,0,0,0,0,0
4,20191129,140511,6,7,0,0,15.7,62.7,10,1,0,0,0,0,0,78.4,0,0
4,20191129,151401,3,208,0,0,13.49,5.5,10,1,0,0,0,0,0,18.99,0,0
4,20191130,93801,1,8,0,0,10.96,19.46,5,1,0,0,0,0,0,30.42,0,0
4,20191130,104628,4,118,6485,139.38,9.69,138.44,5,1,8.75,0,139.38,0,0,0,0,0
4,20191130,165447,5,137,3657,5.09,12.4,-4.31,10,1,3,0,5.09,0,0,0,0,0
4,20191130,175921,3,228,8855,6.61,13.41,-6.8,10,1,0,0,6.61,0,0,0,0,0
4,20191130,213618,2,421,8470,195.31,49.45,154.37,25,3,8.51,0,195.31,0,0,0,0,0
6,20191124,123409,2,147,0,0,37.37,118.46,10,1,0,0,0,0,0,0,155.83,0
6,20191124,133952,2,185,2226,23.1,15.46,7.64,10,1,0,0,23.1,0,0,0,0,0
6,20191125,124203,6,191,5825,114.09,19.51,100.78,10,1,6.2,0,114.09,0,0,0,0,0
6,20191125,133801,3,189,0,0,7.14,42.45,5,1,0,0,0,0,0,0,0,49.59
6,20191125,145135,5,163,3660,43,24.96,32.5,10,1,14.46,0,43,0,0,0,0,0
6,20191125,150653,4,140,0,0,13.97,-13.4,10,1,0,0,0,0,0,0,0.57,0
6,20191125,164915,1,179,1460,8.08,10.25,0.49,5,1,2.66,0,8.08,0,0,0,0,0
6,20191126,104724,73,30,0,0,14.95,-8.11,10,1,6.84,0,0,0,0,0,0,0
6,20191126,171704,4,234,2641,2.86,10.37,-7.51,5,1,0,0,2.86,0,0,0,0,0
6,20191126,204038,1,370,7329,43.36,12.47,30.89,10,1,0,0,43.36,0,0,0,0,0
6,20191127,90953,3,99,0,0,20.97,41.36,10,1,0,0,0,0,0,0,62.33,0
6,20191127,121519,3,257,786,4.52,16.97,-4.73,5,1,0,0,4.52,0,0,7.72,0,0
6,20191127,130517,5,88,0,0,17.76,55.7,10,1,0,0,0,0,0,73.46,0,0
6,20191127,135031,2,150,0,0,14.64,15.84,10,1,0,0,0,0,0,30.48,0,0
6,20191127,161608,3,424,0,0,8.46,30.08,5,1,0,0,0,0,0,0,38.54,0
6,20191127,172929,4,114,6580,118.19,34.45,135.15,25,3,0,0,118.19,0,28.91,22.5,0,0
6,20191127,182149,5,299,2906,17.84,14.37,4.09,10,1,0,0,17.84,0,0,0,0.62,0
6,20191129,114247,1,51,0,0,5.65,13.99,5,1,19.64,0,0,0,0,0,0,0
6,20191129,152040,3,75,4839,21.09,13.98,7.14,10,1,0.03,0,21.09,0,0,0,0,0
6,20191130,111548,5,92,1947,14.76,11.77,2.99,10,1,0,0,14.76,0,0,0,0,0
6,20191130,200542,2,217,0,0,13.98,47.34,5,1,61.32,0,0,0,0,0,0,0
9,20191124,95329,2,71,8337,138.67,28.7,109.97,10,1,0,0,138.67,0,0,0,0,0
9,20191124,174723,7,178,4056,47.49,41.99,10.02,10,1,0,0,47.49,0,4.52,0,0,0
9,20191125,113251,9,33,9674,3.43,19.43,-16,10,1,0,0,3.43,0,0,0,0,0
9,20191126,112110,5,82,0,0,9.09,9.93,5,1,0,0,0,0,0,19.02,0,0
9,20191126,135720,6,25,9768,55.06,8.36,48.35,5,1,1.65,0,55.06,0,0,0,0,0
9,20191127,122310,3,115,0,0,18.6,-10,10,1,8.6,0,0,0,0,0,0,0
9,20191127,123232,1,90,229,20.4,13.33,7.07,10,1,0,0,20.4,0,0,0,0,0
9,20191127,143120,9,73,372,141.01,47.03,93.98,10,1,0,0,141.01,0,0,0,0,0
9,20191127,144540,7,133,0,0,14.72,174.27,10,1,0,0,0,0,0,0,188.99,0
10,20191124,91421,2,71,6337,45.18,6.15,39.03,5,1,0,0,45.18,0,0,0,0,0
10,20191124,144502,5,169,9406,60.42,20.65,74.62,5,1,0,0,60.42,0,0,0,34.85,0
10,20191124,170853,5,283,5072,45.96,21.98,23.98,10,1,0,0,45.96,0,0,0,0,0
10,20191125,144511,2,356,7217,50.46,15.24,35.22,15,2,0,0,50.46,0,0,0,0,0
10,20191126,140247,2,22,5535,10.46,23.36,-9.71,10,1,3.19,0,10.46,0,0,0,0,0
10,20191126,182710,1,300,0,0,7.59,-1.05,5,1,6.54,0,0,0,0,0,0,0
10,20191126,191903,3,379,6461,2.65,10.67,-8.02,10,1,0,0,2.65,0,0,0,0,0
10,20191127,125143,6,12,9764,57.35,19.67,37.68,15,2,0,0,57.35,0,0,0,0,0
10,20191127,145521,3,257,0,0,41.38,184.55,10,1,0,0,0,0,0,225.93,0,0
10,20191127,171636,3,404,3942,30.09,13.42,16.67,10,1,0,0,30.09,0,0,0,0,0
10,20191130,102353,7,9,1333,62.27,12.79,49.48,10,1,0,0,62.27,0,0,0,0,0
10,20191130,135433,4,96,0,0,12.98,18.87,10,1,0,0,0,0,0,0,31.85,0
10,20191130,161035,8,208,0,0,13.62,20.95,10,1,34.57,0,0,0,0,0,0,0
10,20191130,192109,2,428,0,0,27.04,-14.74,20,2,12.3,0,0,0,0,0,0,0
10,20191130,202932,3,158,1517,10.55,13.94,-3.39,10,1,0,0,10.55,0,0,0,0,0
1,20191201,110526,4,46,9264,2.82,5.33,-2.51,5,1,0,0,2.82,0,0,0,0,0
1,20191202,163007,3,311,5838,36.2,15.28,20.92,10,1,0,0,36.2,0,0,0,0,0
1,20191202,202249,2,183,6554,36.25,7.94,30,5,1,1.69,0,36.25,0,0,0,0,0
1,20191203,153254,3,174,2666,43.39,14.88,28.51,10,1,0,0,43.39,0,0,0,0,0
1,20191204,90415,1,83,4691,26.59,14.06,19.11,10,1,6.58,0,26.59,0,0,0,0,0
1,20191204,173955,2,68,2600,31.51,14.97,16.54,10,1,0,0,31.51,0,0,0,0,0
1,20191205,114144,3,16,0,0,6.34,20.88,5,1,0,0,0,0,0,27.22,0,0
1,20191205,163159,2,122,5845,25.82,12.61,13.21,5,1,0,0,25.82,0,0,0,0,0
1,20191205,164445,2,129,9748,23.7,9.81,13.89,5,1,0,0,23.7,0,0,0,0,0
1,20191205,180921,3,178,642,38.05,9.76,28.55,5,1,0,0,38.05,0,0,0,0,0.26
1,20191206,152234,3,209,771,8.56,15.27,-6.71,10,1,0,0,8.56,0,0,0,0,0
1,20191207,131614,3,165,0,0,14.46,19.66,10,1,0,0,0,0,0,34.12,0,0
1,20191207,145158,3,225,4449,13.76,7.25,6.51,5,1,0,0,13.76,0,0,0,0,0
1,20191207,175440,4,209,6222,14.75,13.17,1.58,10,1,0,0,14.75,0,0,0,0,0
2,20191201,124510,6,73,9990,5.62,10,-3.98,10,1,0.4,0,5.62,0,0,0,0,0
2,20191201,151006,6,170,0,0,11.98,45.6,10,1,0,0,0,0,0,0,57.58,0
2,20191201,154604,5,61,0,0,12.38,-11.11,10,1,1.27,0,0,0,0,0,0,0
2,20191201,161410,7,74,9064,24.67,11.33,13.34,10,1,0,0,24.67,0,0,0,0,0
2,20191203,174316,3,97,1677,17.27,7.98,9.29,5,1,0,0,17.27,0,0,0,0,0
2,20191204,134623,2,137,7217,32.37,15.83,16.54,10,1,0,0,32.37,0,0,0,0,0
2,20191207,183956,5,219,7352,39.85,6.96,32.89,5,1,0,0,39.85,0,0,0,0,0
4,20191201,163205,3,324,7791,15.78,18.8,-3.02,10,1,0,0,15.78,0,0,0,0,0
4,20191202,135824,5,142,0,0,13.94,37.35,10,1,0,0,0,0,0,51.29,0,0
4,20191203,111610,4,7,3257,30.67,10.92,19.75,5,1,0,0,30.67,0,0,0,0,0
4,20191204,121802,3,146,3229,32,12.72,25.15,5,1,0,0,32,0,0,5.87,0,0
4,20191204,150335,5,38,0,0,5.79,68.07,5,1,0,0,0,0,23.55,50.31,0,0
4,20191204,154920,2,275,2840,100.94,14.28,86.66,10,1,0,0,100.94,0,0,0,0,0
4,20191204,180746,3,289,1317,175.01,10.37,164.64,10,1,0,0,175.01,0,0,0,0,0
4,20191204,184342,4,330,8085,10.6,17.83,-1.58,10,1,0,0,10.6,0,0,0,5.65,0
4,20191205,162322,5,216,3599,60.53,11.4,49.13,5,1,0,0,60.53,0,0,0,0,0
4,20191205,195133,3,299,0,0,22.84,168.87,10,1,0,0,0,0,191.71,0,0,0
4,20191206,171137,3,242,3257,2.22,12.22,-10,10,1,0,0,2.22,0,0,0,0,0
4,20191206,171922,3,246,0,0,5.48,7.97,5,1,0,0,0,0,0,13.45,0,0
4,20191207,172133,3,196,7791,8.87,13.32,-4.45,10,1,0,0,8.87,0,0,0,0,0
6,20191201,142035,6,51,9258,67.85,16.77,51.08,10,1,0,0,67.85,0,0,0,0,0
6,20191201,174010,2,166,0,0,10.26,-10,10,1,0.26,0,0,0,0,0,0,0
6,20191202,115741,5,122,0,0,7.96,-0.51,5,1,7.45,0,0,0,0,0,0,0
6,20191204,154823,4,105,5953,27.63,20.11,8.36,15,2,0.84,0,27.63,0,0,0,0,0
6,20191204,162820,4,133,39,100,24.17,83.34,10,1,0,0,100,0,0,0,7.51,0
6,20191205,171512,2,106,3098,8.22,14.15,-5.93,10,1,0,0,8.22,0,0,0,0,0
6,20191206,173219,3,322,2226,102.01,14.99,89.26,10,1,2.24,0,102.01,0,0,0,0,0
6,20191207,123916,35,28,0,0,11.05,13.96,10,1,0,0,0,0,0,0,25.01,0
9,20191202,122740,6,11,7959,25.67,11.33,14.92,5,1,0.58,0,25.67,0,0,0,0,0
9,20191207,112930,5,35,2737,8.56,12.03,-0.85,10,2,0,0,8.56,0,0,2.62,0,0
9,20191207,160502,5,149,229,23.81,10.87,12.94,10,1,0,0,23.81,0,0,0,0,0
10,20191201,105615,1,94,4630,123.42,34.05,129.63,10,1,0,0,123.42,0,0,40.26,0,0
